date,symbol,transaction_type,qty,entry_price,initial_sl,entry_time,exit_price,sl_hit,pnl,sl_hit_time,sl_type
2020-06-08,NIFTY11JUN2010350PE,SELL,150,139.55,167.46,2020-06-08 09:15:00,145.35,Yes,-870.0,2020-06-08 09:43:00,Trailing
2020-06-08,NIFTY11JUN2010550CE,SELL,150,26.0,31.2,2020-06-08 09:15:00,32.2,Yes,-930.0,2020-06-08 09:43:00,Trailing
2020-06-08,NIFTY11JUN2010550PE,SELL,150,300.0,360.0,2020-06-08 09:18:00,399.7,Yes,-14955.0,2020-06-08 09:43:00,Trailing
2020-06-08,NIFTY11JUN2010150CE,SELL,150,230.0,276.0,2020-06-08 09:15:00,208.05,Yes,3292.5,2020-06-08 09:43:00,Trailing
2020-06-08,NIFTY11JUN2010150PE,SELL,150,66.55,79.86,2020-06-08 09:15:00,59.5,Yes,1057.5,2020-06-08 09:43:00,Trailing
2020-06-08,DAILY_TOTAL,,900,891.95,1070.34,,937.5,,-6832.5,,Trailing
2020-06-12,NIFTY18JUN209650CE,SELL,150,143.85,172.61999999999998,2020-06-12 09:15:00,187.9,Yes,-6607.5,2020-06-12 09:52:00,
2020-06-12,NIFTY18JUN209650PE,SELL,150,200.0,240.0,2020-06-12 09:15:00,172.65,Yes,4102.5,2020-06-12 09:52:00,
2020-06-12,NIFTY18JUN209850CE,SELL,150,67.6,81.11999999999999,2020-06-12 09:15:00,93.1,Yes,-3825.0,2020-06-12 09:52:00,
2020-06-12,NIFTY18JUN209850PE,SELL,150,301.5,361.8,2020-06-12 09:15:00,280.9,Yes,3090.0,2020-06-12 09:52:00,
2020-06-12,NIFTY18JUN209450CE,SELL,150,289.25,347.09999999999997,2020-06-12 09:15:00,540.0,Yes,-37612.5,2020-06-12 09:52:00,
2020-06-12,NIFTY18JUN209450PE,SELL,150,133.35,160.01999999999998,2020-06-12 09:15:00,102.5,Yes,4627.5,2020-06-12 09:52:00,Trailing
2020-06-12,DAILY_TOTAL,,900,1135.55,1362.66,,1377.05,,-36225.0,,Trailing
2020-06-04,NIFTY04JUN2010100CE,SELL,150,24.65,29.58,2020-06-04 09:15:00,0.2,Yes,3667.5,2020-06-04 14:52:00,Trailing
2020-06-04,NIFTY04JUN2010100PE,SELL,150,76.8,92.16,2020-06-04 09:15:00,101.7,Yes,-3735.0,2020-06-04 14:52:00,Trailing
2020-06-04,NIFTY04JUN2010300CE,SELL,150,3.55,4.26,2020-06-04 09:15:00,0.05,Yes,525.0,2020-06-04 14:52:00,Trailing
2020-06-04,NIFTY04JUN2010300PE,SELL,150,238.1,285.71999999999997,2020-06-04 09:15:00,269.85,Yes,-4762.5,2020-06-04 14:52:00,Trailing
2020-06-04,NIFTY04JUN209900CE,SELL,150,154.4,185.28,2020-06-04 09:15:00,98.7,Yes,8355.0,2020-06-04 14:52:00,Trailing
2020-06-04,NIFTY04JUN209900PE,SELL,150,12.1,14.52,2020-06-04 09:15:00,0.3,Yes,1770.0,2020-06-04 14:52:00,Trailing
2020-06-04,DAILY_TOTAL,,900,509.6,611.52,,470.8,,5820.0,,Trailing
2020-06-11,NIFTY11JUN2010050CE,SELL,150,64.95,77.94,2020-06-11 09:15:00,1.5,Yes,9517.5,2020-06-11 14:08:00,Trailing
2020-06-11,NIFTY11JUN2010050PE,SELL,150,29.9,35.879999999999995,2020-06-11 09:15:00,90.2,Yes,-9045.0,2020-06-11 14:08:00,Trailing
2020-06-11,NIFTY11JUN2010250CE,SELL,150,6.5,7.8,2020-06-11 09:15:00,0.25,Yes,937.5,2020-06-11 14:08:00,Trailing
2020-06-11,NIFTY11JUN2010250PE,SELL,150,184.4,221.28,2020-06-11 09:15:00,350.45,Yes,-24907.5,2020-06-11 14:08:00,Trailing
2020-06-11,NIFTY11JUN209850CE,SELL,150,201.6,241.92,2020-06-11 09:15:00,52.35,Yes,22387.5,2020-06-11 14:08:00,Trailing
2020-06-11,NIFTY11JUN209850PE,SELL,150,3.85,4.62,2020-06-11 09:15:00,0.5,Yes,502.5,2020-06-11 14:08:00,Trailing
2020-06-11,DAILY_TOTAL,,900,491.2,589.44,,495.25,,-607.5,,Trailing
2020-06-05,NIFTY11JUN2010100CE,SELL,150,131.45,157.73999999999998,2020-06-05 09:15:00,151.15,Yes,-2955.0,2020-06-05 15:17:00,Trailing
2020-06-05,NIFTY11JUN2010100PE,SELL,150,165.4,198.48,2020-06-05 09:15:00,116.35,Yes,7357.5,2020-06-05 15:17:00,Trailing
2020-06-05,NIFTY11JUN2010300CE,SELL,150,54.55,65.46,2020-06-05 09:15:00,63.15,Yes,-1290.0,2020-06-05 15:17:00,Trailing
2020-06-05,NIFTY11JUN2010300PE,SELL,150,261.7,314.03999999999996,2020-06-05 09:15:00,194.0,Yes,10155.0,2020-06-05 15:17:00,Trailing
2020-06-05,NIFTY11JUN209900CE,SELL,150,249.7,299.64,2020-06-05 09:15:00,288.65,Yes,-5842.5,2020-06-05 15:17:00,Trailing
2020-06-05,NIFTY11JUN209900PE,SELL,150,90.15,108.18,2020-06-05 09:15:00,51.55,Yes,5790.0,2020-06-05 15:17:00,Trailing
2020-06-05,DAILY_TOTAL,,900,952.95,1143.54,,864.85,,13215.0,,Trailing
2020-06-09,NIFTY11JUN2010150CE,SELL,150,132.0,158.4,2020-06-09 09:15:00,178.1,Yes,-6915.0,2020-06-09 12:04:00,Trailing
2020-06-09,NIFTY11JUN2010150PE,SELL,150,80.2,96.24,2020-06-09 09:15:00,51.8,Yes,4260.0,2020-06-09 12:04:00,Trailing
2020-06-09,NIFTY11JUN2010350CE,SELL,150,45.0,54.0,2020-06-09 09:15:00,66.4,Yes,-3210.0,2020-06-09 12:04:00,Trailing
2020-06-09,NIFTY11JUN2010350PE,SELL,150,206.0,247.2,2020-06-09 09:15:00,144.35,Yes,9247.5,2020-06-09 12:04:00,Trailing
2020-06-09,NIFTY11JUN209950CE,SELL,150,278.85,334.62,2020-06-09 09:15:00,124.05,Yes,23220.0,2020-06-09 12:04:00,Trailing
2020-06-09,NIFTY11JUN209950PE,SELL,150,25.65,30.779999999999998,2020-06-09 09:15:00,19.45,Yes,930.0,2020-06-09 12:04:00,Trailing
2020-06-09,DAILY_TOTAL,,900,767.7,921.24,,584.15,,27532.5,,Trailing
2020-06-15,NIFTY18JUN209950CE,SELL,150,148.0,177.6,2020-06-15 09:15:00,91.8,Yes,8430.0,2020-06-15 10:07:00,Trailing
2020-06-15,NIFTY18JUN209950PE,SELL,150,160.55,192.66,2020-06-15 09:15:00,196.0,Yes,-5317.5,2020-06-15 10:07:00,Trailing
2020-06-15,NIFTY18JUN2010150CE,SELL,150,41.45,49.74,2020-06-15 09:15:00,33.75,Yes,1155.0,2020-06-15 10:07:00,Trailing
2020-06-15,NIFTY18JUN2010150PE,SELL,150,308.9,370.67999999999995,2020-06-15 09:18:00,353.55,Yes,-6697.5,2020-06-15 10:07:00,Trailing
2020-06-15,NIFTY18JUN209750CE,SELL,150,200.1,240.11999999999998,2020-06-15 09:15:00,198.25,Yes,277.5,2020-06-15 10:07:00,Trailing
2020-06-15,NIFTY18JUN209750PE,SELL,150,81.55,97.86,2020-06-15 09:15:00,103.0,Yes,-3217.5,2020-06-15 10:07:00,Trailing
2020-06-15,DAILY_TOTAL,,900,940.55,1128.66,,976.35,,-5370.0,,Trailing
2020-06-10,NIFTY11JUN2010100CE,SELL,150,60.65,72.78,2020-06-10 09:15:00,87.0,Yes,-3952.5,2020-06-10 15:29:00,Trailing
2020-06-10,NIFTY11JUN2010100PE,SELL,150,86.65,103.98,2020-06-10 09:15:00,45.3,Yes,6202.5,2020-06-10 15:29:00,Trailing
2020-06-10,NIFTY11JUN2010300CE,SELL,150,13.85,16.619999999999997,2020-06-10 09:15:00,14.0,Yes,-22.5,2020-06-10 15:29:00,Trailing
2020-06-10,NIFTY11JUN2010300PE,SELL,150,241.0,289.2,2020-06-10 09:15:00,173.0,Yes,10200.0,2020-06-10 15:29:00,Trailing
2020-06-10,NIFTY11JUN209900CE,SELL,150,199.95,239.93999999999997,2020-06-10 09:15:00,249.2,Yes,-7387.5,2020-06-10 15:29:00,Trailing
2020-06-10,NIFTY11JUN209900PE,SELL,150,27.55,33.06,2020-06-10 09:15:00,8.25,Yes,2895.0,2020-06-10 15:29:00,Trailing
2020-06-10,DAILY_TOTAL,,900,629.65,755.58,,576.75,,7935.0,,Trailing
2020-06-16,NIFTY18JUN2010050CE,SELL,150,89.95,107.94,2020-06-16 09:15:00,75.05,Yes,2235.0,2020-06-16 10:10:00,
2020-06-16,NIFTY18JUN2010050PE,SELL,150,137.95,165.54,2020-06-16 09:15:00,141.6,Yes,-547.5,2020-06-16 10:10:00,
2020-06-16,NIFTY18JUN2010250CE,SELL,150,27.35,32.82,2020-06-16 09:15:00,21.95,Yes,810.0,2020-06-16 10:10:00,
2020-06-16,NIFTY18JUN2010250PE,SELL,150,256.55,307.86,2020-06-16 09:15:00,476.95,Yes,-33060.0,2020-06-16 10:10:00,
2020-06-16,NIFTY18JUN209850CE,SELL,150,212.95,255.53999999999996,2020-06-16 09:15:00,189.25,Yes,3555.0,2020-06-16 10:10:00,
2020-06-16,NIFTY18JUN209850PE,SELL,150,50.3,60.35999999999999,2020-06-16 09:15:00,55.55,Yes,-787.5,2020-06-16 10:10:00,Trailing
2020-06-16,DAILY_TOTAL,,900,775.05,930.06,,960.35,,-27795.0,,Trailing
2020-06-18,NIFTY18JUN209850CE,SELL,150,47.3,56.76,2020-06-18 09:15:00,61.5,Yes,-2130.0,2020-06-18 11:21:00,
2020-06-18,NIFTY18JUN209850PE,SELL,150,64.5,77.39999999999999,2020-06-18 09:15:00,23.45,Yes,6157.5,2020-06-18 11:21:00,
2020-06-18,NIFTY18JUN2010050CE,SELL,150,4.8,5.76,2020-06-18 09:15:00,2.0,Yes,420.0,2020-06-18 11:21:00,
2020-06-18,NIFTY18JUN2010050PE,SELL,150,213.55,256.26,2020-06-18 09:15:00,141.0,Yes,10882.5,2020-06-18 11:21:00,
2020-06-18,NIFTY18JUN209650CE,SELL,150,197.65,237.18,2020-06-18 09:15:00,429.05,Yes,-34710.0,2020-06-18 11:21:00,
2020-06-18,NIFTY18JUN209650PE,SELL,150,8.8,10.56,2020-06-18 09:15:00,1.3,Yes,1125.0,2020-06-18 11:21:00,Trailing
2020-06-18,DAILY_TOTAL,,900,536.6,643.92,,658.3,,-18255.0,,Trailing
2020-06-17,NIFTY18JUN209850CE,SELL,150,105.05,126.05999999999999,2020-06-17 09:15:00,124.4,Yes,-2902.5,2020-06-17 11:18:00,Trailing
2020-06-17,NIFTY18JUN209850PE,SELL,150,95.25,114.3,2020-06-17 09:15:00,75.6,Yes,2947.5,2020-06-17 11:18:00,Trailing
2020-06-17,NIFTY18JUN2010050CE,SELL,150,33.05,39.66,2020-06-17 09:15:00,36.8,Yes,-562.5,2020-06-17 11:18:00,Trailing
2020-06-17,NIFTY18JUN2010050PE,SELL,150,214.45,257.34,2020-06-17 09:15:00,183.8,Yes,4597.5,2020-06-17 11:18:00,Trailing
2020-06-17,NIFTY18JUN209650CE,SELL,150,233.65,280.38,2020-06-17 09:15:00,222.9,Yes,1612.5,2020-06-17 11:18:00,Trailing
2020-06-17,NIFTY18JUN209650PE,SELL,150,30.3,36.36,2020-06-17 09:15:00,31.55,Yes,-187.5,2020-06-17 11:18:00,Trailing
2020-06-17,DAILY_TOTAL,,900,711.75,854.1,,675.05,,5505.0,,Trailing
2020-06-19,NIFTY25JUN2010150CE,SELL,150,120.0,144.0,2020-06-19 09:15:00,176.1,Yes,-8415.0,2020-06-19 12:13:00,Trailing
2020-06-19,NIFTY25JUN2010150PE,SELL,150,187.15,224.58,2020-06-19 09:15:00,139.65,Yes,7125.0,2020-06-19 12:13:00,Trailing
2020-06-19,NIFTY25JUN2010350CE,SELL,150,50.0,60.0,2020-06-19 09:15:00,80.0,Yes,-4500.0,2020-06-19 12:13:00,Trailing
2020-06-19,NIFTY25JUN2010350PE,SELL,150,302.0,362.4,2020-06-19 09:15:00,182.7,Yes,17895.0,2020-06-19 12:13:00,Trailing
2020-06-19,NIFTY25JUN209950CE,SELL,150,255.0,306.0,2020-06-19 09:15:00,313.45,Yes,-8767.5,2020-06-19 12:13:00,Trailing
2020-06-19,NIFTY25JUN209950PE,SELL,150,122.1,146.51999999999998,2020-06-19 09:15:00,78.15,Yes,6592.5,2020-06-19 12:13:00,Trailing
2020-06-19,DAILY_TOTAL,,900,1036.25,1243.5,,970.05,,9930.0,,Trailing
2020-06-23,NIFTY25JUN2010350CE,SELL,150,80.0,96.0,2020-06-23 09:15:00,122.05,Yes,-6307.5,2020-06-23 13:00:00,Trailing
2020-06-23,NIFTY25JUN2010350PE,SELL,150,115.8,138.95999999999998,2020-06-23 09:15:00,73.8,Yes,6300.0,2020-06-23 13:00:00,Trailing
2020-06-23,NIFTY25JUN2010550CE,SELL,150,30.1,36.12,2020-06-23 09:15:00,32.55,Yes,-367.5,2020-06-23 13:00:00,Trailing
2020-06-23,NIFTY25JUN2010550PE,SELL,150,253.75,304.5,2020-06-23 09:16:00,116.75,Yes,20550.0,2020-06-23 13:00:00,Trailing
2020-06-23,NIFTY25JUN2010150CE,SELL,150,201.65,241.98,2020-06-23 09:15:00,276.55,Yes,-11235.0,2020-06-23 13:00:00,Trailing
2020-06-23,NIFTY25JUN2010150PE,SELL,150,45.3,54.35999999999999,2020-06-23 09:15:00,27.95,Yes,2602.5,2020-06-23 13:00:00,Trailing
2020-06-23,DAILY_TOTAL,,900,726.6,871.92,,649.65,,11542.5,,Trailing
2020-06-24,NIFTY25JUN2010500CE,SELL,150,69.85,83.82,2020-06-24 09:15:00,18.85,Yes,7650.0,2020-06-24 14:41:00,
2020-06-24,NIFTY25JUN2010500PE,SELL,150,74.5,89.39999999999999,2020-06-24 09:15:00,175.5,Yes,-15150.0,2020-06-24 14:41:00,
2020-06-24,NIFTY25JUN2010700CE,SELL,150,14.8,17.76,2020-06-24 09:15:00,4.45,Yes,1552.5,2020-06-24 14:41:00,
2020-06-24,NIFTY25JUN2010700PE,SELL,150,189.4,227.28,2020-06-24 09:15:00,370.15,Yes,-27112.5,2020-06-24 14:41:00,
2020-06-24,NIFTY25JUN2010300CE,SELL,150,213.1,255.71999999999997,2020-06-24 09:15:00,87.35,Yes,18862.5,2020-06-24 14:41:00,
2020-06-24,NIFTY25JUN2010300PE,SELL,150,21.7,26.04,2020-06-24 09:15:00,44.4,Yes,-3405.0,2020-06-24 14:41:00,Trailing
2020-06-24,DAILY_TOTAL,,900,583.35,700.02,,700.7,,-17602.5,,Trailing
2020-06-22,NIFTY25JUN2010300CE,SELL,150,110.55,132.66,2020-06-22 09:15:00,107.95,Yes,390.0,2020-06-22 15:28:00,Trailing
2020-06-22,NIFTY25JUN2010300PE,SELL,150,165.5,198.6,2020-06-22 09:15:00,102.4,Yes,9465.0,2020-06-22 15:28:00,Trailing
2020-06-22,NIFTY25JUN2010500CE,SELL,150,38.0,45.6,2020-06-22 09:15:00,33.25,Yes,712.5,2020-06-22 15:28:00,Trailing
2020-06-22,NIFTY25JUN2010500PE,SELL,150,276.25,331.5,2020-06-22 09:15:00,227.5,Yes,7312.5,2020-06-22 15:28:00,Trailing
2020-06-22,NIFTY25JUN2010100CE,SELL,150,240.25,288.3,2020-06-22 09:15:00,246.95,Yes,-1005.0,2020-06-22 15:28:00,Trailing
2020-06-22,NIFTY25JUN2010100PE,SELL,150,70.15,84.18,2020-06-22 09:15:00,41.2,Yes,4342.5,2020-06-22 15:28:00,Trailing
2020-06-22,DAILY_TOTAL,,900,900.7,1080.84,,759.25,,21217.5,,Trailing
2020-06-26,NIFTY02JUL2010350CE,SELL,150,150.0,180.0,2020-06-26 09:15:00,121.8,Yes,4230.0,2020-06-26 11:26:00,Trailing
2020-06-26,NIFTY02JUL2010350PE,SELL,150,188.05,225.66,2020-06-26 09:15:00,178.6,Yes,1417.5,2020-06-26 11:26:00,Trailing
2020-06-26,NIFTY02JUL2010550CE,SELL,150,56.55,67.86,2020-06-26 09:15:00,48.65,Yes,1185.0,2020-06-26 11:26:00,Trailing
2020-06-26,NIFTY02JUL2010550PE,SELL,150,294.35,353.22,2020-06-26 09:15:00,242.3,Yes,7807.5,2020-06-26 11:26:00,Trailing
2020-06-26,NIFTY02JUL2010150CE,SELL,150,186.25,223.5,2020-06-26 09:15:00,240.45,Yes,-8130.0,2020-06-26 11:26:00,Trailing
2020-06-26,NIFTY02JUL2010150PE,SELL,150,111.6,133.92,2020-06-26 09:15:00,92.35,Yes,2887.5,2020-06-26 11:26:00,Trailing
2020-06-26,DAILY_TOTAL,,900,986.8,1184.16,,924.15,,9397.5,,Trailing
2020-06-25,NIFTY25JUN2010200CE,SELL,150,60.0,72.0,2020-06-25 09:15:00,88.5,Yes,-4275.0,2020-06-25 15:29:00,Trailing
2020-06-25,NIFTY25JUN2010200PE,SELL,150,45.1,54.12,2020-06-25 09:15:00,0.05,Yes,6757.5,2020-06-25 15:29:00,Trailing
2020-06-25,NIFTY25JUN2010400CE,SELL,150,6.6,7.919999999999999,2020-06-25 09:15:00,0.05,Yes,982.5,2020-06-25 15:29:00,Trailing
2020-06-25,NIFTY25JUN2010400PE,SELL,150,193.9,232.68,2020-06-25 09:15:00,111.25,Yes,12397.5,2020-06-25 15:29:00,Trailing
2020-06-25,NIFTY25JUN2010000CE,SELL,150,214.5,257.4,2020-06-25 09:15:00,289.35,Yes,-11227.5,2020-06-25 15:29:00,Trailing
2020-06-25,NIFTY25JUN2010000PE,SELL,150,8.9,10.68,2020-06-25 09:15:00,0.05,Yes,1327.5,2020-06-25 15:29:00,Trailing
2020-06-25,DAILY_TOTAL,,900,529.0,634.8,,489.25,,5962.5,,Trailing
2020-06-30,NIFTY02JUL2010400CE,SELL,150,75.0,90.0,2020-06-30 09:15:00,47.95,Yes,4057.5,2020-06-30 15:07:00,Trailing
2020-06-30,NIFTY02JUL2010400PE,SELL,150,135.0,162.0,2020-06-30 09:15:00,187.9,Yes,-7935.0,2020-06-30 15:07:00,Trailing
2020-06-30,NIFTY02JUL2010600CE,SELL,150,29.65,35.58,2020-06-30 09:15:00,12.25,Yes,2610.0,2020-06-30 15:07:00,Trailing
2020-06-30,NIFTY02JUL2010600PE,SELL,150,267.05,320.46,2020-06-30 09:15:00,330.25,Yes,-9480.0,2020-06-30 15:07:00,Trailing
2020-06-30,NIFTY02JUL2010200CE,SELL,150,186.0,223.2,2020-06-30 09:15:00,135.75,Yes,7537.5,2020-06-30 15:07:00,Trailing
2020-06-30,NIFTY02JUL2010200PE,SELL,150,33.25,39.9,2020-06-30 09:15:00,76.6,Yes,-6502.5,2020-06-30 15:07:00,Trailing
2020-06-30,DAILY_TOTAL,,900,725.95,871.14,,790.7,,-9712.5,,Trailing
2020-06-29,NIFTY02JUL2010300CE,SELL,150,105.85,127.01999999999998,2020-06-29 09:15:00,108.75,Yes,-435.0,2020-06-29 15:29:00,Trailing
2020-06-29,NIFTY02JUL2010300PE,SELL,150,141.2,169.43999999999997,2020-06-29 09:15:00,114.0,Yes,4080.0,2020-06-29 15:29:00,Trailing
2020-06-29,NIFTY02JUL2010500CE,SELL,150,44.25,53.1,2020-06-29 09:15:00,35.2,Yes,1357.5,2020-06-29 15:29:00,Trailing
2020-06-29,NIFTY02JUL2010500PE,SELL,150,278.85,334.62,2020-06-29 09:15:00,242.0,Yes,5527.5,2020-06-29 15:29:00,Trailing
2020-06-29,NIFTY02JUL2010100CE,SELL,150,236.95,284.34,2020-06-29 09:15:00,238.05,Yes,-165.0,2020-06-29 15:29:00,Trailing
2020-06-29,NIFTY02JUL2010100PE,SELL,150,60.65,72.78,2020-06-29 09:15:00,46.0,Yes,2197.5,2020-06-29 15:29:00,Trailing
2020-06-29,DAILY_TOTAL,,900,867.75,1041.3,,784.0,,12562.5,,Trailing
2020-07-01,NIFTY02JUL2010300CE,SELL,150,88.0,105.6,2020-07-01 09:15:00,145.05,Yes,-8557.5,2020-07-01 15:23:00,Trailing
2020-07-01,NIFTY02JUL2010300PE,SELL,150,100.9,121.08,2020-07-01 09:15:00,20.35,Yes,12082.5,2020-07-01 15:23:00,Trailing
2020-07-01,NIFTY02JUL2010500CE,SELL,150,28.0,33.6,2020-07-01 09:15:00,27.45,Yes,82.5,2020-07-01 15:23:00,Trailing
2020-07-01,NIFTY02JUL2010500PE,SELL,150,242.5,291.0,2020-07-01 09:15:00,102.3,Yes,21030.0,2020-07-01 15:23:00,Trailing
2020-07-01,NIFTY02JUL2010100CE,SELL,150,238.7,286.44,2020-07-01 09:15:00,323.0,Yes,-12645.0,2020-07-01 15:23:00,Trailing
2020-07-01,NIFTY02JUL2010100PE,SELL,150,28.45,34.14,2020-07-01 09:15:00,5.8,Yes,3397.5,2020-07-01 15:23:00,Trailing
2020-07-01,DAILY_TOTAL,,900,726.55,871.86,,623.95,,15390.0,,Trailing
2020-07-02,NIFTY02JUL2010500CE,SELL,150,35.0,42.0,2020-07-02 09:15:00,51.75,Yes,-2512.5,2020-07-02 15:28:00,Trailing
2020-07-02,NIFTY02JUL2010500PE,SELL,150,56.95,68.34,2020-07-02 09:15:00,0.05,Yes,8535.0,2020-07-02 15:28:00,Trailing
2020-07-02,NIFTY02JUL2010700CE,SELL,150,0.65,0.78,2020-07-02 09:15:00,0.05,Yes,90.0,2020-07-02 15:28:00,Trailing
2020-07-02,NIFTY02JUL2010700PE,SELL,150,219.1,262.91999999999996,2020-07-02 09:15:00,147.65,Yes,10717.5,2020-07-02 15:28:00,Trailing
2020-07-02,NIFTY02JUL2010300CE,SELL,150,183.45,220.14,2020-07-02 09:15:00,252.45,Yes,-10350.0,2020-07-02 15:28:00,Trailing
2020-07-02,NIFTY02JUL2010300PE,SELL,150,5.05,6.06,2020-07-02 09:15:00,0.05,Yes,750.0,2020-07-02 15:28:00,Trailing
2020-07-02,DAILY_TOTAL,,900,500.2,600.24,,452.0,,7230.0,,Trailing
2020-07-08,NIFTY09JUL2010850CE,SELL,150,55.0,66.0,2020-07-08 09:15:00,46.6,Yes,1260.0,2020-07-08 11:01:00,Trailing
2020-07-08,NIFTY09JUL2010850PE,SELL,150,105.8,126.96,2020-07-08 09:15:00,107.0,Yes,-180.0,2020-07-08 11:01:00,Trailing
2020-07-08,NIFTY09JUL2011050CE,SELL,150,8.2,9.839999999999998,2020-07-08 09:15:00,6.45,Yes,262.5,2020-07-08 11:01:00,Trailing
2020-07-08,NIFTY09JUL2011050PE,SELL,150,259.05,310.86,2020-07-08 09:17:00,359.4,Yes,-15052.5,2020-07-08 11:01:00,Trailing
2020-07-08,NIFTY09JUL2010650CE,SELL,150,168.65,202.38,2020-07-08 09:15:00,162.5,Yes,922.5,2020-07-08 11:01:00,Trailing
2020-07-08,NIFTY09JUL2010650PE,SELL,150,28.2,33.839999999999996,2020-07-08 09:15:00,24.75,Yes,517.5,2020-07-08 11:01:00,Trailing
2020-07-08,DAILY_TOTAL,,900,624.9,749.88,,706.7,,-12270.0,,Trailing
2020-07-03,NIFTY09JUL2010600CE,SELL,150,119.9,143.88,2020-07-03 09:15:00,106.65,Yes,1987.5,2020-07-03 15:20:00,Trailing
2020-07-03,NIFTY09JUL2010600PE,SELL,150,121.6,145.92,2020-07-03 09:15:00,124.1,Yes,-375.0,2020-07-03 15:20:00,Trailing
2020-07-03,NIFTY09JUL2010800CE,SELL,150,47.7,57.24,2020-07-03 09:15:00,33.65,Yes,2107.5,2020-07-03 15:20:00,Trailing
2020-07-03,NIFTY09JUL2010800PE,SELL,150,285.95,343.14,2020-07-03 09:15:00,257.9,Yes,4207.5,2020-07-03 15:20:00,Trailing
2020-07-03,NIFTY09JUL2010400CE,SELL,150,243.6,292.32,2020-07-03 09:15:00,234.0,Yes,1440.0,2020-07-03 15:20:00,Trailing
2020-07-03,NIFTY09JUL2010400PE,SELL,150,48.5,58.199999999999996,2020-07-03 09:15:00,51.75,Yes,-487.5,2020-07-03 15:20:00,Trailing
2020-07-03,DAILY_TOTAL,,900,867.25,1040.7,,808.05,,8880.0,,Trailing
2020-07-07,NIFTY09JUL2010750CE,SELL,150,108.15,129.78,2020-07-07 09:15:00,54.2,Yes,8092.5,2020-07-07 11:49:00,Trailing
2020-07-07,NIFTY09JUL2010750PE,SELL,150,89.0,106.8,2020-07-07 09:15:00,120.65,Yes,-4747.5,2020-07-07 11:49:00,Trailing
2020-07-07,NIFTY09JUL2010950CE,SELL,150,29.85,35.82,2020-07-07 09:15:00,12.15,Yes,2655.0,2020-07-07 11:49:00,Trailing
2020-07-07,NIFTY09JUL2010950PE,SELL,150,200.0,240.0,2020-07-07 09:15:00,208.5,Yes,-1275.0,2020-07-07 11:49:00,Trailing
2020-07-07,NIFTY09JUL2010550CE,SELL,150,260.0,312.0,2020-07-07 09:15:00,166.95,Yes,13957.5,2020-07-07 11:49:00,Trailing
2020-07-07,NIFTY09JUL2010550PE,SELL,150,24.05,28.86,2020-07-07 09:15:00,34.95,Yes,-1635.0,2020-07-07 11:49:00,Trailing
2020-07-07,DAILY_TOTAL,,900,711.05,853.26,,597.4,,17047.5,,Trailing
2020-07-06,NIFTY09JUL2010700CE,SELL,150,80.0,96.0,2020-07-06 09:15:00,132.35,Yes,-7852.5,2020-07-06 15:28:00,Trailing
2020-07-06,NIFTY09JUL2010700PE,SELL,150,92.75,111.3,2020-07-06 09:15:00,66.35,Yes,3960.0,2020-07-06 15:28:00,Trailing
2020-07-06,NIFTY09JUL2010900CE,SELL,150,21.6,25.92,2020-07-06 09:15:00,42.1,Yes,-3075.0,2020-07-06 15:28:00,Trailing
2020-07-06,NIFTY09JUL2010900PE,SELL,150,245.2,294.23999999999995,2020-07-06 09:15:00,173.05,Yes,10822.5,2020-07-06 15:28:00,Trailing
2020-07-06,NIFTY09JUL2010500CE,SELL,150,198.0,237.6,2020-07-06 09:15:00,288.15,Yes,-13522.5,2020-07-06 15:28:00,Trailing
2020-07-06,NIFTY09JUL2010500PE,SELL,150,56.0,67.2,2020-07-06 09:15:00,23.2,Yes,4920.0,2020-07-06 15:28:00,Trailing
2020-07-06,DAILY_TOTAL,,900,693.55,832.26,,725.2,,-4747.5,,Trailing
2020-07-09,NIFTY09JUL2010750CE,SELL,150,30.2,36.239999999999995,2020-07-09 09:16:00,52.9,Yes,-3405.0,2020-07-09 14:20:00,Trailing
2020-07-09,NIFTY09JUL2010750PE,SELL,150,56.7,68.04,2020-07-09 09:15:00,4.0,Yes,7905.0,2020-07-09 14:20:00,Trailing
2020-07-09,NIFTY09JUL2010950CE,SELL,150,1.55,1.8599999999999999,2020-07-09 09:15:00,0.2,Yes,202.5,2020-07-09 14:20:00,Trailing
2020-07-09,NIFTY09JUL2010950PE,SELL,150,192.1,230.51999999999998,2020-07-09 09:15:00,135.95,Yes,8422.5,2020-07-09 14:20:00,Trailing
2020-07-09,NIFTY09JUL2010550CE,SELL,150,159.05,190.86,2020-07-09 09:15:00,252.55,Yes,-14025.0,2020-07-09 14:20:00,Trailing
2020-07-09,NIFTY09JUL2010550PE,SELL,150,6.85,8.219999999999999,2020-07-09 09:15:00,0.2,Yes,997.5,2020-07-09 14:20:00,Trailing
2020-07-09,DAILY_TOTAL,,900,446.45,535.74,,445.8,,97.5,,Trailing
2020-07-13,NIFTY16JUL2010850CE,SELL,150,94.5,113.39999999999999,2020-07-13 09:15:00,85.4,Yes,1365.0,2020-07-13 11:40:00,Trailing
2020-07-13,NIFTY16JUL2010850PE,SELL,150,107.0,128.4,2020-07-13 09:15:00,101.3,Yes,855.0,2020-07-13 11:40:00,Trailing
2020-07-13,NIFTY16JUL2011050CE,SELL,150,17.5,21.0,2020-07-13 09:15:00,20.7,Yes,-480.0,2020-07-13 11:40:00,Trailing
